Gene,GeneID,alphaTC,3T3,MDCT,AML12,B16F10,BW51473,C8D1A,EML6,LL2,N1E115,NE_4C,J774A,EML
Cic,ENSMUSG00000005442.13,28.2328,37.913,27.0903,17.0884,13.9779,13.4657,25.398,38.3091,18.8087,13.2916,12.9502,37.7866,38.3091
Cidea,ENSMUSG00000024526.9,0.075527,0,0,0,0,0,0,0,0,0.070919,1.75402,0,0
Cideb,ENSMUSG00000022219.10,0,0,0.714048,39.503,1.36203,0,3.41406,0,0.336271,0.257409,0.480117,0,0
Cidec,ENSMUSG00000030278.11,0,0,0,0.124139,0,0,0,0,0,0,0.093157,0,0
Ciita,ENSMUSG00000022504.10,0,0,0,0.010625,0,0.099106,0,0.182493,0,0.011538,0.012247,0,0.182493
Cilk1,ENSMUSG00000009828.15,5.84067,11.4461,15.8819,12.3624,12.1361,5.6525,12.6755,14.6086,14.9007,9.54661,9.08349,7.04198,14.6086
Cilp,ENSMUSG00000042254.14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cilp2,ENSMUSG00000044006.8,0,0.114588,0.9965,0,0.036614,0,0.01663,0,0.06645,0.162785,0.938712,0,0
Cinp,ENSMUSG00000021276.10,89.806,39.3636,107.833,39.6019,72.4594,97.5676,46.3592,72.6448,50.964,40.3546,68.8842,51.9205,72.6448
Cip2a,ENSMUSG00000033031.13,59.7323,6.19871,45.9931,27.8557,11.951,18.3143,37.1207,39.9753,19.9085,7.76724,18.8459,12.1478,39.9753
Cipc,ENSMUSG00000034157.12,18.0781,5.9538,12.7914,6.94801,29.5268,17.9007,17.1022,22.2619,9.5047,10.1077,14.1167,5.91481,22.2619
Cir1,ENSMUSG00000041777.12,15.6845,17.0775,26.3415,14.4952,18.0188,17.6484,17.0154,16.7272,24.3128,28.804,27.3381,15.7343,16.7272
Cirbp,ENSMUSG00000045193.13,43.8785,16.6096,50.2833,26.5342,25.6773,53.256,25.1759,38.0756,36.7627,19.3131,15.1072,14.5238,38.0756
Cisd1,ENSMUSG00000037710.8,224.226,38.9208,81.122,36.7933,116.057,77.0265,86.2235,63.6143,45.1735,120.058,52.1153,22.5837,63.6143
Cisd2,ENSMUSG00000028165.9,44.2155,20.2062,42.1868,22.2585,18.9156,33.3419,14.6113,19.9552,15.8335,11.3933,8.61032,26.72,19.9552
Cisd3,ENSMUSG00000078695.8,260.294,30.3656,125.534,167.235,76.8683,6.61226,64.8881,6.43242,115.437,26.1114,64.8654,75.758,6.43242
Cish,ENSMUSG00000032578.7,1.54794,1.62628,4.42684,5.192,1.46027,0.216221,1.72977,2.22736,0.55262,2.46909,3.52095,0.866669,2.22736
Cit,ENSMUSG00000029516.19,8.36293,0.878883,7.96152,3.64503,0.667995,2.69885,6.32142,9.80969,3.05133,2.58123,9.99881,2.23942,9.80969
Cited1,ENSMUSG00000051159.16,36.9382,0.209826,1.70296,0,77.8891,1.57734,7.67761,0,0.235861,0,5.9022,0.108914,0
Cited2,ENSMUSG00000039910.10,17.1516,74.1476,129.892,42.822,90.0432,20.1239,47.0623,69.0342,83.8763,31.7338,7.42746,35.5349,69.0342
Cited4,ENSMUSG00000070803.6,0,0,0.162694,0.057252,0.210632,10.5295,0.388493,0,0,0,0.595366,0,0
Ciz1,ENSMUSG00000039205.16,34.5664,29.4425,53.8473,21.5378,25.5424,34.3515,24.2952,44.2013,33.2865,37.4616,24.8087,24.7285,44.2013
CK137956,ENSMUSG00000028813.2,0,0.036091,0,0,0,0,0,0,0,0,0.066505,0,0
Ckap2,ENSMUSG00000037725.8,44.2178,18.2751,64.5331,38.3985,12.7927,22.255,44.7288,33.7144,43.892,12.6101,41.6115,14.6544,33.7144
Ckap2l,ENSMUSG00000048327.6,71.8739,7.2662,46.927,22.0045,10.3475,23.825,58.3242,36.7148,22.0049,10.0945,37.8587,23.598,36.7148
Ckap4,ENSMUSG00000046841.5,24.3173,118.046,52.557,0.71084,33.1074,0,123.905,0,99.1448,49.7858,22.3494,26.4453,0
Ckap5,ENSMUSG00000040549.16,79.0667,23.2944,57.4993,31.6456,40.9857,44.7052,74.285,61.2394,44.4391,50.2579,109.843,32.7764,61.2394
Ckb,ENSMUSG00000001270.9,96.8938,5.98915,16.4982,0.284919,132.336,0.147834,680.557,0,11.1632,1.26592,270.883,330.081,0
Cklf,ENSMUSG00000054400.16,19.7305,13.5965,28.1739,7.56407,15.3641,31.3323,5.9809,21.1762,13.7528,14.3306,9.91949,99.3243,21.1762
Ckm,ENSMUSG00000030399.2,0,0,0.082342,0,0.362079,0,1.4525,0.076674,0,0,0.083338,0,0.076674
Ckmt1,ENSMUSG00000000308.14,16.8002,0,0.302841,0.275482,0,0,0,0,0.097754,24.389,9.79115,0,0
Ckmt2,ENSMUSG00000021622.3,0,0,0,0,0.05758,0,0,0,0,0,0,0,0
Cks1b,ENSMUSG00000028044.6,101.21,133.887,349.937,138.133,67.2503,253.456,194.992,266.452,303.528,45.8914,234.603,133.986,266.452
Cks1brt,ENSMUSG00000062687.6,0,0,0,0,0,0.030134,0,0,0,0.031563,0.034402,0,0
Cks2,ENSMUSG00000062248.5,298.19,47.5031,225.691,156.412,50.207,229.95,218.668,301.465,197.177,38.7112,182.405,50.8439,301.465
Clasp1,ENSMUSG00000064302.13,19.9298,10.8911,17.3196,14.8966,15.8362,8.82024,13.929,18.5488,13.0725,12.6586,13.4038,9.16231,18.5488
Clasp2,ENSMUSG00000033392.16,41.9399,8.76314,16.4812,12.3577,20.5507,19.7002,21.831,23.1427,10.6342,21.3126,25.5294,15.9165,23.1427
Clasrp,ENSMUSG00000061028.7,12.7857,8.1845,12.6219,9.02612,8.61944,7.27398,4.00152,9.76825,5.51561,5.54322,12.4944,7.93429,9.76825
Clba1,ENSMUSG00000037594.11,6.08618,12.7984,38.7098,3.47734,8.56025,7.08192,9.30613,3.18703,6.06459,16.6069,2.39692,0.729899,3.18703
Clca1,ENSMUSG00000028255.6,0,0,0,0,0,0,0,0,0,0.019313,0.020506,0,0
Clca2,ENSMUSG00000036960.10,0,0.061314,0,0,0,0,0,0,0.018019,0.03528,0,0,0
Clca3a1,ENSMUSG00000056025.12,0.821038,36.6441,0,0,0.357555,0,0.435104,0.565637,0.473673,0.962777,0,0.999771,0.565637
Clca3b,ENSMUSG00000037033.9,0,0,0.165414,0.019422,0,0,0,0,0,0,0,0,0
Clca4b,ENSMUSG00000074195.3,0,0,0,0.044122,0,0,0.026395,0,0,0,2.4974,0.028215,0
Clcc1,ENSMUSG00000027884.16,44.3225,28.6319,66.754,22.657,29.1767,56.2971,29.2436,34.6642,30.3121,26.8151,28.366,60.5697,34.6642
Clcf1,ENSMUSG00000040663.9,0,13.4337,31.5144,27.9021,7.14344,0,28.9927,3.59902,5.77638,2.58915,4.30917,0,3.59902
Clcn1,ENSMUSG00000029862.16,0.149202,0,0.026067,0.146942,0,0,0,0,0.118602,0.119751,1.6439,0.213256,0
Clcn2,ENSMUSG00000022843.17,9.98315,9.23754,8.56069,5.77726,1.42583,1.94232,5.88396,4.89721,5.56787,11.3482,7.97785,0.45577,4.89721
Clcn3,ENSMUSG00000004319.15,51.9112,10.4575,57.6735,25.9195,23.4513,44.1567,40.2772,6.03745,11.5844,28.2483,31.9461,27.1761,6.03745
Clcn4,ENSMUSG00000000605.9,47.9342,17.1175,20.6666,17.2948,23.3318,8.0113,13.069,18.7789,12.6488,4.34943,6.26709,18.599,18.7789
Clcn5,ENSMUSG00000004317.14,5.24627,10.1666,12.991,19.3448,6.16039,3.15406,12.3968,2.4881,5.95994,5.91911,25.5636,5.55704,2.4881
Clcn6,ENSMUSG00000029016.13,26.9725,10.2684,20.0663,6.51283,7.38188,21.7252,13.3835,13.8752,7.20468,26.8596,24.9611,3.74848,13.8752
Clcn7,ENSMUSG00000036636.10,35.2931,43.6012,48.3649,18.2486,50.0652,13.1847,23.8037,23.7465,18.7734,24.1782,28.9129,31.0447,23.7465
Clcnka,ENSMUSG00000033770.13,0,0,0,0,0.77603,0,0.030501,0,0,0,0.221469,0,0
Clcnkb,ENSMUSG00000006216.10,0,0,0,0,0.987672,0.02919,0.125465,0,0.031222,0.122262,0.292333,0.043764,0
Cldn1,ENSMUSG00000022512.3,5.26627,42.8128,6.39362,0.064652,0,0,0,0,0.022341,0,0,0,0
Cldn10,ENSMUSG00000022132.15,0,0,0.385352,0,0,0,0,0,0.212028,0,0,0,0
Cldn11,ENSMUSG00000037625.7,0.126564,0,0,0,0,0,0,0.04803,0,0,0.042302,0,0.04803
Cldn12,ENSMUSG00000046798.14,16.1573,21.2646,80.5572,41.2458,32.346,3.34922,41.9567,0.272199,14.4268,16.9324,24.8268,3.76789,0.272199
Cldn13,ENSMUSG00000008843.4,0,0,0,0,0,0,0,0.181478,0,0,0,0,0.181478
Cldn14,ENSMUSG00000047109.13,0,0,0,0,0,0,0,0,0,0.305988,0,0,0
Cldn15,ENSMUSG00000001739.14,1.58557,0.230697,0.592006,0.221755,0.135357,0.222383,0,0.099199,0.081707,1.04143,0.78256,0.142231,0.099199
Cldn16,ENSMUSG00000038148.13,0,0.098638,0,0,0,0.164242,0,0,0,0,0,0,0
Cldn17,ENSMUSG00000055811.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn18,ENSMUSG00000032473.13,0,0,0,0.847228,0.018949,0,0.111046,0,0.098991,0,0,0,0
Cldn19,ENSMUSG00000066058.11,0.018007,0.038927,0.516545,0.046518,0,0,0,0,0,0,0.130309,0,0
Cldn2,ENSMUSG00000047230.6,0,1.66753,2.55326,460.917,0,0,0.324,0.142481,0,0,0.511053,0,0.142481
Cldn20,ENSMUSG00000091530.2,0,0.776043,0.712595,0,0.778979,0,0,0,0.85053,0.272038,0,0,0
Cldn22,ENSMUSG00000038064.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn23,ENSMUSG00000055976.6,0,0,0.419418,0,0,0,1.37583,0,0.321622,0.800999,0.340474,0.1424,0
Cldn24,ENSMUSG00000061974.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn3,ENSMUSG00000070473.4,0,0,0,0,0,0,0,0,0,0,3.89382,0,0
Cldn34a,ENSMUSG00000091863.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn34b1,ENSMUSG00000072100.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn34b3,ENSMUSG00000071738.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn34b4,ENSMUSG00000073085.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn34c2,ENSMUSG00000095474.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn34c4,ENSMUSG00000043569.7,0,0,0,0,0,0,0,0,0,0,0.110654,0,0
Cldn34d,ENSMUSG00000079525.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn4,ENSMUSG00000047501.3,0,0.047036,0.10672,0,0,0,0,0,0.083389,0.041171,2.49393,0,0
Cldn5,ENSMUSG00000041378.2,0,0,0,0,0,0,0,0,0,0,0.057288,0,0
Cldn6,ENSMUSG00000023906.3,0.056755,0,0,9.09642,0,0,0,0,0.075376,0.053393,118.36,0,0
Cldn7,ENSMUSG00000018569.12,0,0,0,0,0,0,0,0,0.13781,0,0,0,0
Cldn8,ENSMUSG00000050520.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn9,ENSMUSG00000066720.7,0.056224,0.182096,0.482573,0,0,0,0.594512,0,0.053857,1.71041,2.32004,0,0
Cldnd1,ENSMUSG00000022744.12,78.2465,38.8474,48.5693,16.1599,30.9175,21.2701,39.143,16.3061,43.9497,35.0756,19.2724,24.6052,16.3061
Cldnd2,ENSMUSG00000038973.2,0,0.183274,0.353165,0,0,0.129335,0,0.972871,0,0,0,0,0.972871
Clec10a,ENSMUSG00000000318.16,0,0,0.068349,0,0.118028,0,0.140448,3.30189,0,0.03185,0,737.788,3.30189
Clec11a,ENSMUSG00000004473.10,1.38691,5.81908,0.188089,0.142403,0,0.873278,0.122682,19.7658,0.097922,2.25015,1.66599,0.950386,19.7658
Clec12a,ENSMUSG00000053063.11,0,0,0,0,0,0.02754,0,2.15984,0,0,0.030635,22.9799,2.15984
Clec12b,ENSMUSG00000030158.12,0,0,0,0,0,0,0,0,0.294457,0,0,0,0
Clec14a,ENSMUSG00000045930.3,0,0.141448,0,0,0,0,0,0,0,0,0,0,0
Clec16a,ENSMUSG00000068663.14,18.5792,14.1639,10.9218,4.13116,10.6861,12.7239,5.949,11.4308,5.31875,7.48576,3.66007,6.3119,11.4308
Clec18a,ENSMUSG00000033633.15,0,0,0,0,0,0,0,0,0,9.81114,0,0,0
Clec1a,ENSMUSG00000033082.10,0,1.96896,0,0,0,0,0.04666,0,22.3567,0,0.048396,0,0
Clec1b,ENSMUSG00000030159.15,0,0,0,0,0.170227,0,0,0,0,0,0,0.259079,0
Clec2d,ENSMUSG00000030157.5,6.18608,137.916,4.41042,32.7181,2.47573,0.44881,11.8177,78.0735,11.6507,0,8.00038,8.06601,78.0735
Clec2e,ENSMUSG00000030155.7,0,0.04018,0.091101,0,0,0,0,0,0.035595,0,0.111087,0,0
Clec2f,ENSMUSG00000089728.3,0.725906,0,0,0,0.155254,0.759064,0,0,0,0,2.42182,0,0
Clec2g,ENSMUSG00000000248.16,0,0.138901,0,0.085239,0.165311,0.112032,0,0,0,0.1194,0.166017,0,0
Clec2h,ENSMUSG00000030364.6,0.072146,0.039018,0.088316,0,0.094507,0,0.034723,0,0,0.033836,0.0719,0.040047,0
Clec2i,ENSMUSG00000030365.11,0,0,0.04069,0,0,0.237843,0,0.03783,0,0,6.04058,0,0.03783
Clec2l,ENSMUSG00000079598.4,5.59862,0.061272,4.72966,0.147072,0.796841,0,0.21844,0.129342,0.485769,3.26783,0,0.06309,0.129342
Clec2m,ENSMUSG00000047720.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec3a,ENSMUSG00000008874.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec3b,ENSMUSG00000025784.5,0.260061,44.4532,0.106545,0.075124,0.092123,0.155951,0,0,0.166413,0.08146,0,0,0
Clec4a1,ENSMUSG00000049037.8,0.103227,0,0,0,0,0.046229,0,0,0.09905,0.193498,0,67.7675,0
Clec4a2,ENSMUSG00000030148.15,0,0,0,0,0,0.02779,0,0.218081,0.029726,0,0,10.0493,0.218081
Clec4a3,ENSMUSG00000043832.13,0,0,0,0,0,0,0,0.081856,0,0,0,38.1448,0.081856
Clec4a4,ENSMUSG00000059639.2,0,0,0,0,0,0,0,0,0,0,0,0.39742,0
Clec4b1,ENSMUSG00000030147.12,0,0,0,0,0,0,0,0,0,0,0,0.430491,0
Clec4d,ENSMUSG00000030144.4,0,0,0,0,0,7.22811,0,34.0211,0,0,0,354.18,34.0211
Clec4e,ENSMUSG00000030142.10,0,0,0,0,0,16.9544,0,487.049,0,0,0.127395,688.793,487.049
Clec4f,ENSMUSG00000014542.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Clec4g,ENSMUSG00000074491.9,0,0,0,0,0,0,0,0.520678,0,0,0,0,0.520678
Clec5a,ENSMUSG00000029915.14,0,0,0,0,0.042398,0.189382,0.019264,0.241442,0.076886,0,0,170.955,0.241442
Clec7a,ENSMUSG00000079293.11,0,0,0,0,0,0,0.032684,0.038779,0,0,0,3.52904,0.038779
Clec9a,ENSMUSG00000046080.17,0,0,0,0,0,0,0,0,0,0,0,0.051092,0
Clgn,ENSMUSG00000002190.13,30.2474,0,0.214378,0,0,0.030248,0,0,0.535246,10.6525,1.72047,0.299398,0
Clhc1,ENSMUSG00000020461.10,0.076631,0.076387,0.139318,0.065437,0.320513,0.339392,0.074994,0,0.169774,0.177631,0.416211,0.084381,0
Clic1,ENSMUSG00000007041.9,114.368,233.453,302.999,325.933,135.189,223.254,270.545,421.235,411.954,184.158,109.769,953.931,421.235
Clic3,ENSMUSG00000015093.15,0,0,0,0,0,0,0.215124,0.543216,0,0,0,0,0.543216
Clic4,ENSMUSG00000037242.8,110.943,91.7786,195.595,71.2229,82.0624,84.9674,227.074,127.446,88.8122,128.179,77.5118,331.678,127.446
Clic5,ENSMUSG00000023959.10,0,0,4.83097,0,0,0,0.992452,0.014381,0,0,2.69815,0,0.014381
Clic6,ENSMUSG00000022949.9,0,0,0,0.190127,0,0,0,0,0,0.244036,2.28448,0,0
Clint1,ENSMUSG00000006169.20,19.1657,73.5936,65.705,61.041,54.4728,44.5953,38.1696,79.6429,59.9476,49.4956,58.0489,55.1672,79.6429
Clip1,ENSMUSG00000049550.17,36.581,23.2016,42.3935,25.577,19.8579,20.2205,23.2226,27.1563,16.7784,10.7563,18.3534,23.3279,27.1563
Clip2,ENSMUSG00000063146.11,13.763,31.3617,14.7335,5.18112,15.5246,0.742173,8.5137,7.23489,24.5765,16.3471,5.99181,8.7125,7.23489
Clip3,ENSMUSG00000013921.15,47.0421,18.3428,24.9869,0,0.049335,0.131216,48.8437,0,12.6682,48.5644,18.1683,0.025489,0
Clip4,ENSMUSG00000024059.10,0.832008,0.084127,1.9377,0,0,0,1.59632,0,0.035986,7.90472,4.37439,0,0
Clk1,ENSMUSG00000026034.17,76.4568,20.7809,54.9742,38.1612,65.3784,86.7278,46.8717,64.3547,69.042,41.8585,50.7514,34.4235,64.3547
Clk3,ENSMUSG00000032316.8,7.80041,11.9545,5.5087,15.2038,12.7229,15.0829,16.3557,16.7424,14.2062,13.6664,7.06186,18.3015,16.7424
Clk4,ENSMUSG00000020385.16,26.4881,33.0479,49.1151,30.7636,48.0474,47.1297,18.4934,34.5297,31.0026,53.2304,33.9005,23.3402,34.5297
Clmn,ENSMUSG00000021097.15,0.030704,0.25452,18.2082,0.926546,11.1681,0.033545,0.036044,0.0207,0.018653,2.98294,3.5401,0.964371,0.0207
Clmp,ENSMUSG00000032024.10,0.036144,23.0751,0.132633,0,0.230059,0,0,0,38.3408,0.423134,4.36012,0.381261,0
Cln3,ENSMUSG00000030720.16,15.9824,6.86569,1.61037,9.45275,9.53496,13.3455,6.33597,22.2399,14.9253,11.2456,20.2243,37.6581,22.2399
Cln5,ENSMUSG00000022125.7,21.7531,26.5611,22.1961,28.7977,41.0902,25.3049,40.0988,18.1077,17.1884,19.6603,13.9799,39.1018,18.1077
Cln6,ENSMUSG00000032245.12,23.4179,22.248,39.6313,16.9885,40.8684,30.541,26.3767,32.7458,30.4661,17.3341,57.4656,59.6027,32.7458
Cln8,ENSMUSG00000026317.7,10.7163,17.6376,8.28573,3.52701,16.5314,0.028903,8.3817,0,2.4068,4.70297,6.84501,37.4564,0
Clnk,ENSMUSG00000039315.15,0.189919,0,0.057404,0,0,0,0,40.5368,0,0,0.280206,0,40.5368
Clns1a,ENSMUSG00000025439.5,145.212,58.2601,61.3146,79.6159,101.956,132.324,75.283,130.839,89.2288,119.509,63.5564,77.4728,130.839
Clock,ENSMUSG00000029238.11,27.0072,8.33158,11.3431,15.7947,10.1728,10.2018,14.5161,3.73253,5.6128,10.6378,4.08719,4.03017,3.73253
Clp1,ENSMUSG00000027079.15,12.1891,8.5698,16.2013,17.5839,9.95127,24.8163,8.25461,34.8326,15.9813,13.5224,23.8485,13.7341,34.8326
Clpb,ENSMUSG00000001829.17,36.2107,21.1955,32.7087,23.8043,40.0721,42.2544,43.6918,21.4745,24.889,31.2665,127.112,43.0981,21.4745
Clpp,ENSMUSG00000002660.8,67.2576,87.0193,88.588,57.1419,109.88,95.5435,69.1453,46.502,81.281,81.2754,75.7648,40.0865,46.502
Clps,ENSMUSG00000024225.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Clpsl2,ENSMUSG00000024224.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Clptm1,ENSMUSG00000002981.10,59.2599,52.9652,63.5049,63.8811,53.6906,43.7311,45.4897,36.6728,34.0308,27.8554,29.9394,52.3613,36.6728
Clptm1l,ENSMUSG00000021610.8,69.3986,136.401,95.0702,92.6538,94.5065,184.265,91.6329,76.3792,77.8971,59.7347,23.0676,90.212,76.3792
Clpx,ENSMUSG00000015357.10,18.8353,21.2728,24.8055,24.874,22.4411,18.0824,21.293,29.8227,20.2004,14.3554,24.5275,20.4016,29.8227
Clrn1,ENSMUSG00000043850.15,0.048029,0,0.294251,0.290215,0,0.066159,0.302076,0.332641,0.045982,0.023098,0.191427,0.160082,0.332641
Clrn2,ENSMUSG00000049530.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Clrn3,ENSMUSG00000050866.7,0,0,0,0,0,0,0,0.026092,0,0,0,0,0.026092
Clspn,ENSMUSG00000042489.15,31.7544,2.51579,30.8506,8.2836,4.33706,20.8419,11.8273,41.8685,9.11327,2.41017,15.8629,18.2623,41.8685
Clstn1,ENSMUSG00000039953.13,20.4738,117.572,123.377,2.81517,47.1037,0.104889,114.145,17.3348,94.2185,92.0219,34.3752,35.5883,17.3348
Clstn2,ENSMUSG00000032452.12,4.09249,0.583933,1.12556,0.108967,0,0,0,0,0,0,0.418338,0,0
Clstn3,ENSMUSG00000008153.12,17.6251,0.044006,0.972404,0,44.3826,28.3031,0.32824,0,29.0968,14.2501,17.5859,15.7932,0
Clta,ENSMUSG00000028478.18,189.199,224.385,268.788,166.537,206.232,172.07,254.764,238.81,235.991,151.069,169.668,214.447,238.81
Cltb,ENSMUSG00000047547.14,104.973,45.4678,51.0455,46.1172,54.2993,20.5236,45.3318,22.5842,13.3121,20.2616,3.68687,31.5378,22.5842
Cltc,ENSMUSG00000047126.17,81.747,177.428,184.08,149.248,253.077,97.7634,159.444,135.124,129.967,190.851,230.41,222.459,135.124
Cltrn,ENSMUSG00000015401.12,13.0741,0,0,0,0,0,0,0,0,0,0,0,0
Clu,ENSMUSG00000022037.15,13.5391,138.168,49.5077,3717.88,2.58977,0.461967,2.26496,0.149452,711.128,122.034,7.49437,12.0643,0.149452
Cluap1,ENSMUSG00000014232.14,17.3773,23.5681,22.2518,10.5206,15.1271,21.4525,12.3316,17.283,13.7327,12.4428,3.75619,8.0754,17.283
Cluh,ENSMUSG00000020741.17,38.9605,35.3671,41.2889,44.3349,31.0869,30.7687,28.9066,50.4582,41.4344,27.6063,22.861,21.3399,50.4582
Clvs1,ENSMUSG00000041216.15,8.36186,0.046322,0,0,6.57605,0,0.718257,0.024398,0.102425,29.6558,0.021294,0.047551,0.024398
Clvs2,ENSMUSG00000019785.14,0.139998,0.01891,0.034521,0.194571,0.036875,0,0,0,0,0,9.14033,0,0
Clybl,ENSMUSG00000025545.10,18.7962,13.1038,24.8732,14.9656,26.049,14.6534,0,24.6394,16.9341,23.1082,31.2472,22.9879,24.6394
Cma1,ENSMUSG00000022225.7,0,0,0.09693,0,0,0,0,32.472,0.074397,0,0,0.175684,32.472
Cma2,ENSMUSG00000068289.6,0,0,0,0,0,0,0,1.61992,0,0,0,0,1.61992
Cmah,ENSMUSG00000016756.17,0.463492,0.371716,0.344659,0.275111,0.615334,0.650782,0.214438,0.86174,0.290512,1.93849,1.69845,1.16039,0.86174
Cmas,ENSMUSG00000030282.14,92.6112,26.2284,33.4435,44.2762,135.374,43.1046,21.2212,66.7854,28.3071,63.2122,92.3994,80.4733,66.7854
Cmbl,ENSMUSG00000022235.15,3.19467,0.234611,0.984376,69.1262,12.4924,0,6.34315,0,3.96742,32.7835,1.01507,0.807257,0
Cmc1,ENSMUSG00000039163.10,43.2047,45.5858,41.4611,63.7971,85.6671,123.928,59.6509,45.9168,49.6668,57.9681,82.9984,68.3854,45.9168
Cmc2,ENSMUSG00000014633.15,76.1329,20.7407,38.7077,23.0779,14.9664,118.659,13.4626,24.8396,21.449,12.8547,12.1351,16.13,24.8396
Cmc4,ENSMUSG00000090110.8,19.659,7.35644,12.3154,8.49154,16.1971,29.4688,8.97139,26.5736,7.91295,1.17932,13.1985,6.81846,26.5736
Cmip,ENSMUSG00000034390.16,40.2304,34.8416,33.7609,31.1604,17.8225,18.2174,24.6684,29.8144,23.5944,66.9907,42.0659,56.5251,29.8144
Cmklr1,ENSMUSG00000042190.12,0.040276,0.523367,0,0,0,0,0.038422,0.090447,0,2.00187,0.159022,0.029409,0.090447
Cmpk1,ENSMUSG00000028719.8,35.5674,18.9821,30.0026,44.8968,18.2943,34.6366,22.9223,50.1358,22.8518,20.7461,14.7297,39.9036,50.1358
Cmpk2,ENSMUSG00000020638.8,1.76264,10.8243,0.719465,0.184059,1.85222,0.391356,0.885242,14.8752,0,2.58482,0.094439,2.85648,14.8752
Cmss1,ENSMUSG00000022748.8,38.4738,23.4847,46.4372,14.3961,52.7193,74.3272,24.7164,35.0461,36.0167,68.5069,23.2983,19.7012,35.0461
Cmtm1,ENSMUSG00000110430.2,0.176127,0,0,0,0.093601,0.158417,0,0.100536,0.071315,0,0.160768,0.082749,0.100536
Cmtm2a,ENSMUSG00000074127.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cmtm2b,ENSMUSG00000035785.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Cmtm3,ENSMUSG00000031875.7,0,175.497,80.181,3.27663,93.0892,0,36.5791,0,74.3817,2.75613,6.98006,71.5391,0
Cmtm4,ENSMUSG00000096188.1,35.7252,35.1507,34.8974,17.6844,10.7634,0.017292,20.0235,3.32312,11.2808,17.4759,24.6894,14.3638,3.32312
Cmtm5,ENSMUSG00000040759.9,0,0,0,0,14.9401,0.207875,6.84887,0,0,0.831215,0.145729,0,0
Cmtm6,ENSMUSG00000032434.9,8.04641,17.1641,39.8166,26.6869,14.3348,34.7075,14.0592,34.5484,16.6546,15.4747,25.7713,30.3784,34.5484
Cmtm7,ENSMUSG00000032436.17,1.49389,68.2256,46.0118,28.2656,73.4151,275.636,6.77132,761.845,54.8354,23.743,22.4545,93.039,761.845
Cmtm8,ENSMUSG00000041012.4,0,0,12.6231,13.3104,0.67775,0,0,3.37539,0,4.58931,28.7708,4.70134,3.37539
Cmtr1,ENSMUSG00000024019.18,17.2976,19.9812,20.7076,4.56321,18.3263,11.0208,9.64658,20.0082,8.17021,6.45232,9.59821,12.8758,20.0082
Cmtr2,ENSMUSG00000046441.5,14.6249,6.93956,10.8685,9.66396,8.59542,13.0616,6.83492,8.3549,8.75752,13.3559,3.68537,4.40982,8.3549
Cmya5,ENSMUSG00000047419.5,0.006172,0,0.015076,0,0.019483,0.525231,0.011809,0,0.017682,0.023075,0,0,0
CN725425,ENSMUSG00000078932.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnbd1,ENSMUSG00000073991.4,0,0,0,0,0,0,0,0,0,0,0.742893,0,0
Cnbd2,ENSMUSG00000038085.13,5.16355,4.24004,6.4433,1.80171,6.31467,11.5871,2.77275,3.71141,1.15738,8.54071,7.09596,3.04941,3.71141
Cnbp,ENSMUSG00000030057.15,580.031,377.687,489.189,628.905,337.836,1024.48,513.787,653.307,575.432,608.989,262.159,386.968,653.307
Cndp1,ENSMUSG00000056162.14,0,0,0,0,0,0,0,0,0,0,0,0,0
Cndp2,ENSMUSG00000024644.17,27.5706,22.9746,24.5171,141.731,22.653,57.4877,26.0175,64.1307,34.7263,21.2426,27.4751,152.42,64.1307
Cnep1r1,ENSMUSG00000036810.16,53.1334,54.1245,52.3235,37.9246,35.1652,25.4534,34.2421,34.7732,40.8596,27.31,22.1394,27.3546,34.7732
Cnfn,ENSMUSG00000063651.11,0,0,0.246888,0,0,0,0,0,0,0,0,0,0
Cnga1,ENSMUSG00000067220.12,0,0,0,0,0,1.30041,0,0,0,0,0,0,0
Cnga2,ENSMUSG00000005864.7,0,0,0,0.021412,0,0.022198,0,0,0,0,0.024691,0,0
Cnga3,ENSMUSG00000026114.14,0.213061,0.137809,0.081596,0.018315,0.178783,0.151895,0.277827,0.120386,0.020316,0.318542,6.06291,0.117895,0.120386
